  260,20130210,   52,   -3,  -18,   11,  734,    5,   76
  260,20130211,   60,  -15,  -36,    8,  416,    0,   64
  260,20130212,   33,   -8,  -37,    7,  269,   -1,   68
  260,20130213,   21,  -13,  -52,   22,  540,   -1,   78
  260,20130214,   52,   -7,  -22,   13,  175,   37,   82
  260,20130215,   20,   42,   11,   80,  523,    1,   92
  260,20130216,   13,   52,   24,   78,  313,    7,   93
  260,20130217,   22,   29,  -19,   73,  602,    0,   86
  260,20130218,   13,   22,  -14,   71,  753,    0,   85
  260,20130219,   24,   30,  -17,   60,  277,    1,   86
  260,20130220,   39,   -3,  -24,   30,  679,    0,   71
  260,20130221,   40,  -12,  -29,   11,  464,    0,   71
  260,20130222,   48,  -20,  -40,   13,  561,    0,   69
  260,20130223,   48,  -15,  -46,    7,  356,    1,   69
  260,20130224,   46,    2,  -11,    9,  227,   24,   90
  260,20130225,   41,   17,    8,   27,  187,    4,   92
  260,20130226,   35,   32,    8,   60,  535,    0,   89
  260,20130227,   35,   10,   -2,   25,  226,    0,   87
  260,20130228,   23,   23,    6,   52,  833,    0,   83
  260,20130301,   31,   35,   25,   50,  362,    1,   80
  260,20130302,   19,   31,   19,   45,  485,    0,   72
  260,20130303,   18,   38,  -10,   62,  277,    2,   84
  260,20130304,   40,   45,  -24,  109, 1290,    0,   68
  260,20130305,   40,   86,   24,  159, 1226,    0,   57
  260,20130306,   26,  112,   48,  168,  632,    0,   52
  260,20130307,   38,   89,   73,  112,  539,    4,   67
  260,20130308,   43,   91,   60,  131,  758,   20,   85
  260,20130309,   33,   47,   10,   62,  160,  240,   95
  260,20130310,   43,   -1,  -15,   10,  189,   28,   82
  260,20130311,   63,  -21,  -30,  -12,  378,   -1,   70
  260,20130312,   52,  -25,  -69,    5,  995,    0,   62
  260,20130313,   19,   -9,  -74,   57, 1042,   -1,   77
  260,20130314,   24,   -7,  -52,   36, 1181,    1,   73
  260,20130315,   41,    4,  -54,   33,  496,   23,   82
  260,20130316,   59,   53,   27,   77,  640,   -1,   59
  260,20130317,   51,   56,   29,   91,  538,   20,   80
  260,20130318,   36,   57,   13,  103, 1159,   24,   80
  260,20130319,   35,   33,    0,   66,  590,    3,   84
  260,20130320,   41,   14,    6,   27,  659,    0,   75
  260,20130321,   20,   12,  -26,   59, 1033,    0,   72
  260,20130322,   73,    5,  -29,   41, 1190,    0,   71
  260,20130323,   97,   -3,  -26,   23,  933,    0,   52
  260,20130324,   93,   -6,  -36,   30,  951,    0,   31
  260,20130325,   81,    3,  -24,   41, 1503,    0,   42
  260,20130326,   65,    7,  -29,   55, 1817,    0,   44
  260,20130327,   51,   10,  -35,   63, 1826,    0,   48
  260,20130328,   40,    1,  -31,   42, 1077,   -1,   60
  260,20130329,   19,   -4,  -34,   27,  487,    1,   82
  260,20130330,   27,    3,  -39,   48,  932,   -1,   78
  260,20130331,   29,    5,  -53,   43,  899,   -1,   72
  260,20130401,   44,   23,  -30,   75, 1653,    0,   58
  260,20130402,   55,   33,  -27,   84, 1996,    0,   46
  260,20130403,   58,   30,   -5,   86, 1662,    0,   49
  260,20130404,   51,   28,    4,   47,  433,   -1,   59
  260,20130405,   48,   40,   12,   74, 1001,    0,   61
  260,20130406,   39,   42,  -30,   91, 1492,    0,   59
  260,20130407,   21,   41,  -24,   94, 1938,    0,   66
  260,20130408,   41,   59,   -3,  111, 1558,    0,   51
  260,20130409,   31,   65,   22,  106,  923,    3,   80
  260,20130410,   25,   61,    9,  110, 1051,   -1,   84
  260,20130411,   44,   71,   39,  104,  392,   41,   91
  260,20130412,   43,   86,   45,  141,  915,   49,   85
  260,20130413,   40,  100,   53,  149, 1164,   10,   78
  260,20130414,   46,  158,  110,  210, 1373,    1,   71
  260,20130415,   27,  123,   58,  168, 1066,   20,   79
  260,20130416,   44,  121,   50,  172, 1070,   -1,   78
  260,20130417,   38,  152,   81,  207, 1239,   -1,   71
  260,20130418,   79,  124,   84,  171, 2135,    0,   60
  260,20130419,   39,   80,   39,  121, 1032,   -1,   75
  260,20130420,   41,   63,  -18,  122, 2398,    0,   63
  260,20130421,   22,   73,   -3,  144, 1737,    0,   66
  260,20130422,   37,   88,  -18,  152, 2071,    0,   70
  260,20130423,   35,  105,   65,  147,  746,   12,   84
  260,20130424,   33,  135,   59,  200, 2051,    0,   74
  260,20130425,   26,  155,   98,  228, 1678,   -1,   73
  260,20130426,   30,   79,   43,  124,  256,   70,   88
  260,20130427,   35,   66,   11,  110, 1906,    0,   70
  260,20130428,   20,   72,    7,  128, 2060,    0,   70
