# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TG,   RH,   UG
  260,19610408,   36,   74,   67,   78
  260,19610409,   46,   80,    9,   72
  260,19610410,   21,   99,    0,   86
  260,19610411,   21,   98,    1,   85
  260,19610412,   31,  123,    0,   82
  260,19610413,   26,  133,    5,   87
  260,19610414,   26,  116,   16,   84
  260,19610415,   26,  115,    0,   75
  260,19610416,   26,   99,   42,   89
  260,19610417,   21,  104,   18,   91
  260,19610418,   31,  103,    0,   78
  260,19610419,   26,  102,    0,   71
  260,19610420,   26,  121,    0,   82
  260,19610421,   26,  129,   30,   85
  260,19610422,   26,  131,    0,   87
  260,19610423,   15,  104,    7,   90
  260,19610424,   15,   98,    1,   87
  260,19610425,   21,  117,    1,   78
  260,19610426,   26,  123,    0,   85
  260,19610427,   31,  112,   45,   87
  260,19610428,   15,  101,  127,   91
  260,19610429,   26,  111,    0,   87
  260,19610430,   21,  111,    0,   89
  260,19610501,   15,   99,    4,   86
  260,19610502,   46,  122,   52,   83
  260,19610503,   41,  114,   22,   85
  260,19610504,   31,  145,   42,   90
  260,19610505,   51,  146,    0,   81
  260,19610506,   41,  128,    3,   81
  260,19610507,   62,  123,   23,   74
  260,19610508,   62,  117,    7,   72
  260,19610509,   57,  106,   56,   81
  260,19610510,   46,   95,    8,   72
  260,19610511,   36,   98,    0,   76
  260,19610512,   26,  120,    0,   81
  260,19610513,   21,  124,    0,   77
  260,19610514,   21,   99,    1,   80
  260,19610515,   31,   98,    0,   79
  260,19610516,   36,  123,    0,   73
  260,19610517,   31,  130,    0,   72
  260,19610518,   36,  116,    0,   75
  260,19610519,   26,  102,   18,   87
  260,19610520,   36,   98,   25,   85
  260,19610521,   51,  107,    0,   78
  260,19610522,   31,  122,    0,   77
  260,19610523,   15,   94,    0,   84
  260,19610524,   15,  129,    0,   76
  260,19610525,   15,  146,    0,   73
  260,19610526,   41,   93,   10,   80
  260,19610527,   31,   75,   18,   77
  260,19610528,   15,   65,    1,   78
  260,19610529,   21,   82,   15,   78
  260,19610530,   36,  105,    0,   71
  260,19610531,   21,  105,    9,   87
  260,19610601,   10,  134,    0,   84
  260,19610602,   36,  130,    4,   88
  260,19610603,   36,  120,   21,   91
  260,19610604,   21,  156,    0,   85
  260,19610605,   26,  182,   34,   81
  260,19610606,   26,  197,  496,   83
  260,19610607,   21,  155,   23,   91
  260,19610608,   26,  135,   41,   84
  260,19610609,   15,  141,    0,   73
  260,19610610,   15,  136,    0,   74
  260,19610611,   36,  130,   77,   87
  260,19610612,   36,  132,   67,   83
  260,19610613,   41,  134,   58,   84
  260,19610614,   26,  123,    0,   72
  260,19610615,    5,  122,    0,   71
  260,19610616,   21,  159,    0,   71
  260,19610617,   41,  174,    0,   76
  260,19610618,   31,  148,   18,   87
  260,19610619,   21,  136,    0,   74
  260,19610620,   10,  136,    0,   69
  260,19610621,   10,  153,    0,   68
  260,19610622,   26,  157,    0,   73
  260,19610623,   36,  171,    0,   73
  260,19610624,   31,  185,    0,   77
  260,19610625,   26,  192,    0,   71
  260,19610626,   21,  187,   27,   74
  260,19610627,   31,  145,   42,   83
  260,19610628,   21,  155,    0,   73
  260,19610629,   15,  179,    0,   67
  260,19610630,   21,  215,    0,   61
  260,19610701,   21,  238,    0,   62
  260,19610702,   21,  252,    0,   61
  260,19610703,   31,  175,   35,   82
  260,19610704,   57,  138,   81,   78
  260,19610705,   36,  126,   11,   71
  260,19610706,   21,  140,    2,   70
  260,19610707,   21,  159,    0,   70
  260,19610708,   31,  156,  160,   90
  260,19610709,   26,  155,    1,   80
  260,19610710,   10,  151,    1,   78
  260,19610711,   26,  173,    0,   84
  260,19610712,   31,  180,  109,   86
  260,19610713,   31,  145,  214,   88
  260,19610714,   41,  146,    2,   79
  260,19610715,   46,  141,   67,   84
  260,19610716,   26,  124,   40,   91
  260,19610717,   21,  142,   23,   88
  260,19610718,   26,  156,    5,   86
  260,19610719,   26,  146,   17,   88
  260,19610720,   36,  142,   31,   92
  260,19610721,   26,  142,    5,   86
  260,19610722,   21,  143,    0,   84
  260,19610723,   21,  140,    0,   80
  260,19610724,   10,  146,    0,   79
  260,19610725,   31,  175,    0,   76
  260,19610726,   57,  168,    7,   86
  260,19610727,   31,  163,   41,   80
  260,19610728,   26,  144,   36,   81
  260,19610729,   21,  141,   21,   83
  260,19610730,   10,  132,    2,   84
  260,19610731,   10,  148,    0,   76
  260,19610801,    5,  160,    0,   80
  260,19610802,   21,  146,   51,   89
  260,19610803,   31,  146,    5,   77
  260,19610804,   57,  168,   32,   90
  260,19610805,   36,  186,    9,   91
  260,19610806,   31,  165,    0,   81
  260,19610807,   26,  163,    0,   77
  260,19610808,   57,  168,    7,   76
  260,19610809,   36,  161,    0,   76
  260,19610810,   10,  161,    0,   79
  260,19610811,   31,  164,   20,   80
  260,19610812,   26,  140,    0,   80
  260,19610813,   21,  122,   22,   88
  260,19610814,   36,  145,   20,   88
  260,19610815,   41,  141,   40,   83
  260,19610816,   41,  143,   98,   82
  260,19610817,   31,  139,   11,   83
  260,19610818,   36,  152,   12,   90
  260,19610819,   31,  142,  137,   92
  260,19610820,   36,  148,    1,   87
  260,19610821,   67,  158,  152,   95
  260,19610822,   46,  152,   86,   87
  260,19610823,   26,  148,    0,   85
  260,19610824,   31,  147,   92,   97
  260,19610825,   26,  170,   12,   92
  260,19610826,   31,  187,    0,   84
  260,19610827,   26,  170,    0,   83
  260,19610828,   15,  163,    0,   83
  260,19610829,   21,  202,    0,   75
  260,19610830,   31,  223,    0,   80
  260,19610831,   21,  173,    0,   97
  260,19610901,   15,  188,    0,   93
  260,19610902,   15,  206,    2,   90
  260,19610903,   21,  189,    2,   94
  260,19610904,   15,  195,    6,   90
  260,19610905,   31,  176,   72,   89
  260,19610906,   41,  136,   98,   88
  260,19610907,   41,  119,  180,   91
  260,19610908,   21,  146,    1,   90
  260,19610909,   10,  134,    0,   91
  260,19610910,   21,  141,    2,   84
  260,19610911,   26,  147,    2,   89
  260,19610912,   26,  146,    1,   85
  260,19610913,   36,  162,   39,   88
  260,19610914,   41,  153,   46,   92
  260,19610915,   41,  172,    0,   87
  260,19610916,   36,  210,    0,   82
  260,19610917,   21,  181,    0,   83
  260,19610918,   31,  188,    0,   83
  260,19610919,   26,  211,    0,   87
  260,19610920,   26,  183,   26,   93
  260,19610921,   15,  162,    0,   89
  260,19610922,   15,  156,    1,   90
  260,19610923,   15,  177,    0,   93
  260,19610924,   10,  151,    2,   98
  260,19610925,   15,  151,    0,   91
  260,19610926,   10,  133,    0,   94
  260,19610927,   26,  166,    8,   91
  260,19610928,   26,  178,    0,   89
  260,19610929,   21,  161,  151,   92
  260,19610930,   31,  167,   30,   91
  260,19611001,   10,  148,    0,   87
  260,19611002,   15,  144,   11,   95
  260,19611003,    5,  134,   10,   99
  260,19611004,   10,  135,    3,   99
  260,19611005,   26,  151,    0,   90
  260,19611006,   36,  179,   13,   83
  260,19611007,   26,  129,    1,   91
  260,19611008,   46,  123,    1,   87
  260,19611009,   41,  139,    0,   87
  260,19611010,   31,  154,    0,   87
  260,19611011,   26,  140,    0,   89
  260,19611012,   10,  111,    1,   86
  260,19611013,   21,  100,    0,   83
  260,19611014,   15,  104,    1,   85
  260,19611015,   10,   84,    2,   92
  260,19611016,   26,  111,    2,   92
  260,19611017,   57,   97,  259,   90
  260,19611018,   31,   89,  150,   90
  260,19611019,   26,   79,   28,   94
  260,19611020,   46,   85,   20,   88
  260,19611021,   21,   71,    0,   87
  260,19611022,   26,   88,    0,   86
  260,19611023,   41,  108,  100,   89
  260,19611024,   46,  120,  210,   92
  260,19611025,   36,  113,   15,   90
  260,19611026,   46,  125,   23,   90
  260,19611027,   57,  118,    1,   83
  260,19611028,   51,   95,    0,   84
  260,19611029,   21,   74,    7,   93
  260,19611030,   21,   74,    1,   97
  260,19611031,   51,  102,    0,   87
  260,19611101,   36,  116,   13,   89
  260,19611102,   57,  112,   48,   92
  260,19611103,   41,   70,   52,   84
  260,19611104,   26,   46,   57,   86
  260,19611105,   15,   41,    5,   86
  260,19611106,   15,   -1,    1,   96
  260,19611107,   10,   12,    2,   93
  260,19611108,   46,   72,   66,   95
  260,19611109,   21,   65,    0,   95
  260,19611110,   26,   51,    6,   93
  260,19611111,   36,   52,   20,   91
  260,19611112,   62,   62,    0,   90
  260,19611113,   93,   71,    1,   84
  260,19611114,   57,   55,    0,   89
  260,19611115,   31,   32,    0,   78
  260,19611116,    5,   14,    5,   88
  260,19611117,   10,   61,    6,   98
  260,19611118,    5,   64,    0,   93
  260,19611119,   21,   59,    0,   92
  260,19611120,   41,   16,    0,   77
  260,19611121,   26,    3,    0,   76
  260,19611122,   31,   16,    0,   77
  260,19611123,   21,   36,   15,   91
  260,19611124,   10,    5,    1,   90
  260,19611125,   26,   31,    0,   90
  260,19611126,   31,   20,   12,   98
  260,19611127,   62,   40,  291,   97
  260,19611128,   31,   36,   15,   98
  260,19611129,   57,   48,    4,   90
  260,19611130,   93,   93,  199,   95
  260,19611201,   46,   90,  338,   97
  260,19611202,   57,   57,   45,   84
  260,19611203,   31,   34,   17,   93
  260,19611204,   46,   72,  242,   96
  260,19611205,   98,   93,   40,   72
  260,19611206,   41,   35,   98,   78
  260,19611207,   15,    8,   13,   91
  260,19611208,   26,   -6,    0,   86
  260,19611209,   31,   32,   31,   90
  260,19611210,   41,   88,   40,   98
  260,19611211,   77,  119,   37,   84
  260,19611212,   41,  106,  148,   96
  260,19611213,   26,   89,   86,  100
  260,19611214,   36,   57,   46,   97
  260,19611215,   26,    3,    0,   90
  260,19611216,   26,  -19,    1,   79
  260,19611217,   31,  -53,    0,   70
  260,19611218,   10,  -60,    0,   73
  260,19611219,    5,  -41,    3,   73
  260,19611220,   10,   12,    0,   96
  260,19611221,   10,   38,   10,   97
  260,19611222,   31,   25,    6,   91
  260,19611223,   51,  -53,    0,   66
  260,19611224,   36,  -66,    1,   73
  260,19611225,   26,  -81,    1,   70
  260,19611226,   31,  -74,    1,   69
  260,19611227,   36,  -59,    1,   74
  260,19611228,    5,  -58,    0,   82
  260,19611229,   36,   25,    5,   88
  260,19611230,   67,   65,   12,   83
  260,19611231,   31,   28,  148,   95
  260,19620101,   36,    5,   22,   87
  260,19620102,   10,  -19,    3,   88
  260,19620103,   10,  -25,    0,   91
  260,19620104,   26,    0,    1,   94
  260,19620105,   26,   -8,    1,   92
  260,19620106,   36,   24,   34,   97
  260,19620107,   26,   30,    5,  100
  260,19620108,   36,   38,    5,   99
  260,19620109,   51,   44,    7,   92
  260,19620110,   51,   55,   33,   92
  260,19620111,  103,   81,   57,   80
  260,19620112,   77,   52,   24,   82
  260,19620113,   62,   38,   16,   84
  260,19620114,   62,   39,   66,   87
  260,19620115,   51,   23,    1,   90
  260,19620116,   77,   51,   60,   88
  260,19620117,   57,   70,    0,   87
  260,19620118,   46,   61,    0,   90
  260,19620119,   62,   54,   74,   89
  260,19620120,   51,   66,   26,   91
  260,19620121,   77,   98,  133,   89
  260,19620122,   87,   64,   94,   79
  260,19620123,   62,   51,    0,   79
  260,19620124,   72,   80,   97,   95
  260,19620125,   46,   76,   17,   93
  260,19620126,   41,   67,   21,   94
  260,19620127,   26,   37,    0,   90
  260,19620128,   36,   29,    1,   87
  260,19620129,   26,  -28,    0,   70
  260,19620130,   10,  -53,    1,   73
  260,19620131,   46,  -26,    0,   73
  260,19620201,   41,    5,   47,   90
  260,19620202,   26,   16,    8,   88
  260,19620203,   41,   15,    8,   90
  260,19620204,   41,   39,   23,   87
  260,19620205,   67,   62,  114,   83
  260,19620206,   46,   58,    2,   94
  260,19620207,   51,   74,   35,   92
  260,19620208,   31,   40,   11,   90
  260,19620209,   15,   24,    2,   86
  260,19620210,   31,   41,    9,   95
  260,19620211,   46,   42,    6,   80
  260,19620212,  103,   75,   86,   84
  260,19620213,   51,   26,   69,   85
  260,19620214,   41,   17,   17,   81
  260,19620215,   41,   20,   34,   88
  260,19620216,   93,   73,   24,   76
  260,19620217,   62,   44,    5,   76
  260,19620218,   26,   47,    1,   87
  260,19620219,   26,   60,    0,   78
  260,19620220,   21,   63,    0,   88
  260,19620221,   36,   44,    0,   68
  260,19620222,   51,   -3,    0,   68
  260,19620223,   57,  -11,    0,   70
  260,19620224,   41,   -9,    0,   69
  260,19620225,   51,  -29,   12,   68
  260,19620226,   72,  -30,    0,   72
  260,19620227,   51,  -14,    0,   76
  260,19620228,   46,   -4,    0,   76
  260,19620301,   31,   -1,    0,   79
  260,19620302,   26,   -4,   25,   84
  260,19620303,   15,   -5,    7,   89
  260,19620304,   26,   -7,    0,   77
  260,19620305,   46,    0,    2,   76
  260,19620306,   15,   -2,    1,   76
  260,19620307,   26,   -6,    0,   79
  260,19620308,   77,   23,    0,   52
  260,19620309,   46,   42,   11,   81
  260,19620310,   15,   63,   49,   95
  260,19620311,   26,   41,   79,   96
  260,19620312,   26,    5,    6,   79
  260,19620313,   21,  -18,   85,   83
  260,19620314,   26,  -15,   19,   83
  260,19620315,   31,    0,   16,   79
  260,19620316,   26,   -6,    0,   73
  260,19620317,   26,    4,    4,   85
  260,19620318,   31,   16,    0,   70
  260,19620319,   21,   11,    0,   71
  260,19620320,   15,   16,    3,   77
  260,19620321,   41,   22,    3,   84
  260,19620322,   26,   25,    6,   74
  260,19620323,   21,   34,    1,   77
  260,19620324,   41,   19,    0,   68
  260,19620325,   26,   21,    0,   74
  260,19620326,   57,   32,   14,   84
  260,19620327,   51,   54,    1,   83
  260,19620328,   36,   43,    2,   71
  260,19620329,   51,   66,   99,   92
  260,19620330,   41,   87,   55,   91
  260,19620331,   57,   52,    8,   75
  260,19620401,   77,   57,    0,   74
  260,19620402,   72,   64,   51,   80
  260,19620403,   77,   79,   41,   81
  260,19620404,   57,   65,   89,   87
  260,19620405,   46,   56,   68,   90
  260,19620406,   57,   56,   19,   76
  260,19620407,   72,   65,   70,   89
  260,19620408,   77,   71,  168,   86
  260,19620409,   46,   50,    5,   84
  260,19620410,   36,   58,   13,   83
  260,19620411,   51,   80,    4,   88
  260,19620412,   31,   72,    0,   76
  260,19620413,   46,   46,   12,   78
  260,19620414,   67,   58,   10,   76
  260,19620415,   77,   57,    0,   77
  260,19620416,   51,   66,   95,   89
  260,19620417,   36,   85,    0,   68
  260,19620418,   26,  128,    0,   74
  260,19620419,   26,  111,   16,   82
  260,19620420,   21,  114,   90,   86
  260,19620421,   26,  142,    0,   72
  260,19620422,   26,  121,   46,   81
  260,19620423,   41,  113,    0,   77
  260,19620424,   21,  125,    0,   82
  260,19620425,   31,   82,    0,   91
  260,19620426,   31,  107,    0,   82
  260,19620427,   36,   82,    0,   81
  260,19620428,   46,   73,    0,   73
  260,19620429,   41,   61,    0,   75
  260,19620430,   36,   63,    0,   63
  260,19620501,   26,   50,    0,   78
  260,19620502,   26,   66,    2,   80
  260,19620503,   26,   67,    0,   73
  260,19620504,   10,   78,    0,   77
  260,19620505,   21,  114,    0,   69
  260,19620506,   51,  131,   29,   91
  260,19620507,   36,  143,    1,   86
  260,19620508,   26,  141,    0,   80
  260,19620509,   31,  125,  100,   83
  260,19620510,   41,  107,    0,   79
  260,19620511,   31,  110,    0,   82
  260,19620512,   31,   94,   38,   87
  260,19620513,   36,   89,    5,   87
  260,19620514,   31,   81,    1,   85
  260,19620515,   31,   82,   67,   87
  260,19620516,   46,   86,   43,   91
  260,19620517,   41,  105,    0,   75
  260,19620518,   41,  112,    0,   74
  260,19620519,   72,  109,   19,   75
  260,19620520,   46,  102,    3,   74
  260,19620521,   57,  107,   45,   87
  260,19620522,   51,  122,   20,   83
  260,19620523,   51,  112,    0,   74
  260,19620524,   36,  105,    6,   79
  260,19620525,   31,   80,   74,   95
  260,19620526,   26,   96,   87,   90
  260,19620527,   26,   98,   85,   88
  260,19620528,   21,  104,    7,   91
  260,19620529,   26,   98,   35,   90
  260,19620530,   21,   92,    0,   70
  260,19620531,   51,   88,    0,   63
  260,19620601,   41,   74,    7,   67
  260,19620602,   31,   80,    3,   71
  260,19620603,   26,   92,    0,   65
  260,19620604,   26,   91,    0,   71
  260,19620605,   26,  114,    0,   71
  260,19620606,   31,  149,    0,   64
  260,19620607,   36,  154,    0,   60
  260,19620608,   26,  151,    0,   60
  260,19620609,   15,  146,    0,   62
  260,19620610,   26,  136,    0,   71
  260,19620611,   26,  120,    0,   72
  260,19620612,   15,  127,    0,   75
  260,19620613,   15,  154,    0,   70
  260,19620614,   26,  187,    0,   65
  260,19620615,   21,  184,    7,   69
  260,19620616,   31,  165,    0,   74
  260,19620617,   21,  148,    0,   71
  260,19620618,   26,  192,   19,   69
  260,19620619,   46,  156,   74,   74
  260,19620620,   51,  143,   21,   81
  260,19620621,   41,  164,    0,   83
  260,19620622,   36,  173,    0,   77
  260,19620623,   21,  154,    0,   71
  260,19620624,   41,  145,    0,   68
  260,19620625,   31,  133,    0,   66
  260,19620626,   41,  118,   62,   80
  260,19620627,   36,  113,   14,   68
  260,19620628,   41,  123,    2,   72
  260,19620629,   26,  115,    0,   68
  260,19620630,   21,  117,    1,   71
  260,19620701,   26,  125,    0,   83
  260,19620702,   36,  136,    0,   79
  260,19620703,   46,  114,   16,   74
  260,19620704,   41,  107,   40,   81
  260,19620705,   31,  116,   16,   83
  260,19620706,   31,  115,    6,   80
  260,19620707,   26,  132,    0,   76
  260,19620708,   15,  125,    0,   72
  260,19620709,   31,  139,    0,   71
  260,19620710,   26,  184,   39,   76
  260,19620711,   31,  166,    6,   77
