# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 308         3.379       51.381      0.00        Cadzand     
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TX,   RH,   UG
  308,19730225,  103,     ,     ,     
  308,19730226,   36,     ,     ,     
  308,19730227,   26,     ,     ,     
  308,19730228,   77,     ,     ,     
  308,19730301,   77,     ,     ,     
  308,19730302,   82,     ,     ,     
  308,19730303,  123,     ,     ,     
  308,19730304,   87,     ,     ,     
  308,19730305,   72,     ,     ,     
  308,19730306,   98,     ,     ,     
  308,19730307,   87,     ,     ,     
  308,19730308,   46,     ,     ,     
  308,19730309,   62,     ,     ,     
  308,19730310,   51,     ,     ,     
  308,19730311,   57,     ,     ,     
  308,19730312,   93,     ,     ,     
  308,19730313,   93,     ,     ,     
  308,19730314,   82,     ,     ,     
  308,19730315,   93,     ,     ,     
  308,19730316,   57,     ,     ,     
  308,19730317,   36,     ,     ,     
  308,19730318,   77,     ,     ,     
  308,19730319,   57,     ,     ,     
  308,19730320,   31,     ,     ,     
  308,19730321,   51,     ,     ,     
  308,19730322,   41,     ,     ,     
  308,19730323,   36,     ,     ,     
  308,19730324,   62,     ,     ,     
  308,19730325,   57,     ,     ,     
  308,19730326,   46,     ,     ,     
  308,19730327,   51,     ,     ,     
  308,19730328,   51,     ,     ,     
  308,19730329,   93,     ,     ,     
  308,19730330,   51,     ,     ,     
  308,19730331,   46,     ,     ,     
  308,19730401,  134,     ,     ,     
  308,19730402,  190,     ,     ,     
  308,19730403,  144,     ,     ,     
  308,19730404,   98,     ,     ,     
  308,19730405,  134,     ,     ,     
  308,19730406,  118,     ,     ,     
  308,19730407,  139,     ,     ,     
  308,19730408,   82,     ,     ,     
  308,19730409,   98,     ,     ,     
  308,19730410,   87,     ,     ,     
  308,19730411,  118,     ,     ,     
  308,19730412,  113,     ,     ,     
  308,19730413,   67,     ,     ,     
  308,19730414,   31,     ,     ,     
  308,19730415,   67,     ,     ,     
  308,19730416,   51,     ,     ,     
  308,19730417,   46,     ,     ,     
  308,19730418,  108,     ,     ,     
  308,19730419,  149,     ,     ,     
